17,435,1
17,442,3
17,443,1
17,461,5
18,36,1
18,43,5
18,65,4
18,91,4
18,100,1
18,170,3
18,226,4
18,243,3
18,280,2
18,318,3
18,327,2
18,332,1
18,366,5
18,451,3
19,110,2
19,174,5
19,186,1
19,250,2
19,269,2
19,303,2
19,333,1
19,343,3
19,345,1
19,367,3
19,375,2
19,390,1
19,461,3
19,477,3
20,72,1
20,118,4
20,207,1
20,209,4
20,240,5
20,242,1
20,304,2
20,370,5
20,418,3
20,427,1
20,435,5
20,442,2
20,478,5
21,42,2
21,253,1
21,290,1
21,322,3
21,329,1
21,342,3
21,399,1
21,403,3
21,420,3
21,455,5
21,471,1
21,480,2
21,485,3
21,499,3
22,72,2
22,143,3
22,171,4
22,179,5
22,187,2
22,209,4
22,240,1
22,304,3
22,350,3
22,370,5
22,409,5
22,418,3
22,435,1
22,453,1
23,65,5
23,68,5
23,81,5
23,137,4
23,174,4
23,269,5
23,284,2
23,303,2
23,333,4
23,343,1
23,345,5
23,367,5
23,375,1
23,413,3
24,77,3
24,115,4
24,232,3
24,236,2
24,336,5
24,348,2
24,353,3
24,376,5
24,400,4
24,402,4
24,405,5
24,406,3
24,419,2
24,497,3
25,47,3
25,85,4
25,116,2
25,162,2
25,163,2
25,173,3
25,183,3
25,191,3
25,196,1
25,309,4
25,335,5
25,380,1
25,496,2
26,46,5
26,71,2
26,110,5
26,111,4
26,128,1
26,136,3
26,144,1
26,161,5
26,220,1
26,239,4
26,257,2
26,285,1
26,478,3
27,58,3
27,125,1
27,354,1
27,420,1
27,432,5
27,438,1
27,475,4
27,481,3
27,484,1
27,488,1
27,490,1
27,491,4
27,497,3
28,82,2
28,126,2
28,133,1
28,313,3
28,317,1
28,338,4
28,362,5
28,383,1
28,392,2
28,395,4
28,411,2
28,412,1
28,432,1
28,489,4
29,113,1
29,171,2
29,179,4
29,194,2
29,207,1
29,209,1
29,240,2
29,247,5
29,409,4
29,417,5
29,418,3
29,427,3
29,435,5
29,442,1
30,42,5
30,86,3
30,290,5
30,319,5
30,322,2
30,342,2
30,344,3
30,372,2
30,451,1
30,455,3
30,471,4
30,480,3
30,485,3
30,499,3
31,59,3
31,106,5
31,119,4
31,130,2
31,147,3
31,177,1
31,275,4
31,278,2
31,300,2
31,303,4
31,341,4
31,391,2
31,444,1
31,498,3
32,33,1
32,203,1
32,204,2
32,229,5
32,337,5
32,355,3
32,378,3
32,447,3
32,462,1
32,463,2
32,468,3
32,472,1
32,474,4
32,495,2
33,68,1
33,127,3
33,146,3
33,157,5
33,185,1
33,211,4
33,231,3
33,255,1
33,266,5
33,298,1
33,302,1
33,380,5
33,497,5
34,94,5
34,119,5
34,152,1
34,205,2
34,233,4
34,420,2
34,432,2
34,433,4
34,438,2
34,484,5
34,488,1
34,490,1
34,491,1
34,497,5
35,110,4
35,234,2
35,269,5
35,284,2
35,287,4
35,301,1
35,347,1
35,367,3
35,375,5
35,390,2
35,404,4
35,413,2
35,426,5
35,500,3
36,43,4
36,53,2
36,100,3
36,244,1
36,263,5
36,318,1
36,327,3
36,332,4
36,366,5
36,427,3
36,470,1
37,56,1
37,106,4
37,214,3
37,216,5
37,225,3
37,252,4
37,271,5
37,281,3
37,340,4
37,386,1
37,388,5
37,423,5
37,426,3
37,430,5
38,199,4
38,305,4
38,316,4
38,318,5
38,360,1
38,389,1
38,396,2
38,404,3
38,434,3
38,445,5
38,461,5
38,469,4
38,476,1
38,496,2
39,89,5
39,228,2
39,272,3
39,291,1
39,310,1
39,380,3
39,401,4
39,439,1
39,443,4
39,446,4
39,463,5
39,486,1
39,493,1
39,498,4
40,70,2
40,360,2
40,371,2
40,432,3
40,438,3
40,475,3
40,481,3
40,482,3
40,484,5
40,485,5
40,488,1
40,490,1
40,491,4
40,497,2
41,59,3
41,141,1
41,187,3
41,270,1
41,306,3
41,336,2
41,348,4
41,376,5
41,400,2
41,402,1
41,405,3
41,406,2
41,419,5
41,442,2
42,107,2
42,150,5
42,178,3
42,319,1
42,322,3
42,372,4
42,399,2
42,455,5
42,456,3
42,471,3
42,480,5
42,485,5
43,88,5
43,91,1
43,100,5
43,145,5
43,243,4
43,244,1
43,263,3
43,318,2
43,327,3
43,332,5
43,366,1
43,422,1
44,260,5
44,385,2
44,393,1
44,433,4
44,441,1
44,442,4
44,454,5
44,473,5
44,477,4
44,487,1
44,489,1
44,493,4
44,494,3
44,499,3
45,68,5
45,127,1
45,151,1
45,157,2
45,185,4
45,218,3
45,231,5
45,235,4
45,298,4
45,302,3
45,331,1
45,344,5
45,351,2
46,61,5
46,71,5
46,128,4
46,136,4
46,137,4
46,144,4
46,161,3
46,220,4
46,239,3
46,246,4
46,285,2
46,305,2
46,389,2
47,85,1
47,112,1
47,116,1
47,163,1
47,173,4
47,175,4
47,191,5
47,201,5
47,208,3
47,277,1
47,304,4
47,309,4
47,335,3
48,203,3
48,269,5
48,325,5
48,362,3
48,378,5
48,394,3
48,410,4
48,447,4
48,462,3
48,463,5
48,468,2
48,472,3
48,474,2
48,495,2
49,52,5
49,70,4
49,78,4
49,92,5
49,104,1
49,154,5
49,156,3
49,167,3
49,184,5
49,224,4
49,291,4
49,292,4
49,465,5
50,205,5
50,222,1
50,326,3
50,345,5
50,371,5
50,420,2
50,438,5
50,475,5
50,481,1
50,482,3
50,484,2
50,490,4
50,491,5
50,497,2
51,175,1
51,228,5
51,291,3
51,295,5
51,296,5
51,311,2
51,340,3
51,380,4
51,401,3
51,439,2
51,446,3
51,460,3
51,486,4
51,498,4
52,66,5
52,67,2
52,70,2
52,78,2
52,109,3
52,156,3
52,167,2
52,174,1
52,184,1
52,224,1
52,252,2
52,374,1
52,465,3
53,54,4
53,91,1
53,192,2
53,226,1
53,243,1
53,244,2
53,263,2
53,280,3
53,319,3
53,327,2
53,332,2
53,366,5
53,459,5
54,83,5
54,305,1
54,320,1
54,360,4
54,365,1
54,389,4
54,403,2
54,404,1
54,434,4
54,445,1
54,461,3
54,469,1
54,481,5
54,490,5
55,75,5
55,228,3
55,291,4
55,339,3
55,380,2
55,401,1
55,419,2
55,431,1
55,439,3
55,443,3
55,446,1
55,460,1
55,469,1
55,486,5
55,498,1
56,81,1
56,133,3
56,208,2
56,221,3
56,230,3
56,288,3
56,317,3
56,351,5
56,362,4
56,383,4
56,392,1
56,395,2
56,411,2
56,412,5
57,75,3
57,261,5
57,289,1
57,291,4
57,295,3
57,334,4
57,380,1
57,401,1
57,431,5
57,439,3
57,443,3
57,446,5
57,460,3
57,486,3
57,498,5
58,74,4
58,84,1
58,134,5
58,147,4
58,149,3
58,160,4
58,191,3
58,249,3
58,278,1
58,292,4
58,310,5
58,314,3
58,391,4
58,444,3
59,74,1
59,131,1
59,147,1
59,160,5
59,197,3
59,215,3
59,275,4
59,278,1
59,300,1
59,310,5
59,369,3
59,391,5
59,444,2
60,66,5
60,123,4
60,253,5
60,288,4
60,311,4
60,331,2
60,337,1
60,341,4
60,346,5
60,354,5
60,387,5
60,425,2
60,428,1
60,446,2
61,71,1
61,111,2
61,118,3
61,128,2
61,136,4
61,137,4
61,144,1
61,161,2
61,220,5
61,239,1
61,285,1
61,333,5
61,436,4
61,445,3
62,159,5
62,206,5
62,210,1
62,219,5
62,246,3
62,320,3
62,364,1
62,385,4
62,414,1
62,451,2
62,457,3
62,458,3
62,459,2
62,464,4
62,470,2
63,92,5
63,95,1
63,164,2
63,166,1
63,194,1
63,257,5
63,349,1
63,382,3
63,392,4
63,421,4
63,448,4
63,457,4
63,467,1
63,479,3
63,492,3
64,93,1
64,101,2
64,199,5
64,223,3
64,259,4
64,265,3
64,276,4
64,293,1
64,323,3
64,358,1
64,361,3
64,416,1
64,429,5
64,436,2
64,498,5
65,69,1
65,108,4
65,234,5
65,250,3
65,284,5
65,333,3
65,343,3
65,345,2
65,347,4
65,375,5
65,390,5
65,410,2
65,413,2
66,70,1
66,78,1
66,92,5
66,104,2
66,109,3
66,156,3
66,158,5
66,167,5
66,184,2
66,208,3
66,224,3
66,336,5
66,465,1
67,78,2
67,92,2
67,104,2
67,109,3
67,156,1
67,158,3
67,167,4
67,184,5
67,224,4
67,399,4
67,465,3
67,478,2
67,481,5
68,80,3
68,127,5
68,146,4
68,151,1
68,159,1
68,215,5
68,218,2
68,231,5
68,255,2
68,298,2
68,302,2
68,485,4
69,201,5
69,241,1
69,378,2
69,394,4
69,410,5
69,415,4
69,447,1
69,462,4
69,463,2
69,468,5
69,472,3
69,474,4
69,483,1
69,495,5
70,78,2
70,92,2
70,104,2
70,109,3
70,158,3
70,167,4
70,224,3
70,354,4
70,465,1
70,469,4
71,101,4
71,111,2
71,118,3
71,137,4
71,144,1
71,161,5
71,220,1
71,239,3
71,285,1
71,443,4
71,478,5
72,169,1
72,207,1
72,223,4
72,304,1
72,348,5
72,350,3
72,353,2
72,409,2
72,418,1
72,427,4
72,435,3
72,442,5
73,90,5
73,121,5
73,159,2
73,172,5
73,178,2
73,225,2
73,290,2
73,329,5
73,398,4
73,399,2
73,433,5
73,480,3
73,485,5
73,499,5
74,121,3
74,160,2
74,162,4
74,177,5
74,197,3
74,267,4
74,300,2
74,310,1
74,314,3
74,391,4
74,444,3
74,454,2
75,228,3
75,272,5
75,291,3
75,380,4
75,401,3
75,439,4
75,441,1
75,446,2
75,460,4
75,486,2
75,487,4
75,490,4
75,498,1
76,102,4
76,123,1
76,192,2
76,236,4
76,368,2
76,371,5
76,420,1
76,475,4
76,482,3
76,484,5
76,485,2
76,488,1
76,490,2
76,491,1
76,497,3
77,96,2
77,206,1
77,238,4
77,246,2
77,316,1
77,359,3
77,369,5
77,408,3
77,451,4
77,457,3
77,458,3
77,459,1
77,464,1
77,488,1
78,109,1
78,156,2
78,158,4
78,167,1
78,184,5
78,224,3
78,254,2
78,255,4
78,289,5
78,465,5
79,138,4
79,260,5
79,329,3
79,363,1
79,408,5
79,433,5
79,437,3
79,441,1
79,454,2
79,473,5
79,483,3
79,487,2
79,489,1
79,493,2
79,494,5
80,122,4
80,146,3
80,157,3
80,218,2
80,231,4
80,235,3
80,255,5
80,266,1
80,298,4
80,302,1
80,378,5
80,393,4
80,394,5
81,82,5
81,138,5
81,189,2
81,221,1
81,230,1
81,273,1
81,313,4
81,351,4
81,362,2
81,392,1
81,395,5
81,411,5
81,415,4
82,193,1
82,221,5
82,224,3
82,230,4
82,301,3
82,317,4
82,338,1
82,339,1
82,383,3
82,392,2
82,395,5
82,411,3
82,412,5
83,90,4
83,241,1
83,243,5
83,282,2
83,312,2
83,389,2
83,396,3
83,403,1
83,404,4
83,434,1
83,461,2
83,469,5
83,476,1
83,496,5
84,112,4
84,116,5
84,162,4
84,163,3
84,173,1
84,183,3
84,191,2
84,196,1
84,263,3
84,277,2
84,309,5
84,335,3
84,372,5
85,112,5
85,127,2
85,163,3
85,173,5
85,183,5
85,196,3
85,201,3
85,208,1
85,249,5
85,277,5
85,309,4
85,335,2
85,357,1
86,90,1
86,121,3
86,159,1
86,313,5
86,342,1
86,372,3
86,450,1
86,455,1
86,471,4
86,480,2
86,485,1
86,487,3
86,499,3
87,137,3
87,153,2
87,169,2
87,183,2
87,307,1
87,377,4
87,379,5
87,397,1
87,407,1
87,422,5
87,424,4
87,456,4
87,466,2
87,470,1
87,478,3
88,93,3
88,192,4
88,226,2
88,243,3
88,244,5
88,263,1
88,280,2
88,318,1
88,327,4
88,332,1
88,356,2
88,366,4
88,469,5
89,126,3
89,189,4
89,228,4
89,264,2
89,297,4
89,380,1
89,401,5
89,431,2
89,439,3
89,443,1
89,446,3
89,447,4
89,486,1
89,498,5
90,188,4
90,329,3
90,342,1
90,396,5
90,399,2
90,453,1
90,455,1
90,471,2
90,480,1
90,485,4
90,499,4
91,103,3
91,192,3
91,204,4
91,226,2
91,243,2
91,244,3
91,280,2
91,318,3
91,327,2
91,332,4
91,338,5
91,366,2
92,109,1
92,156,4
92,158,4
92,167,3
92,184,3
92,224,5
92,380,4
92,463,3
92,465,1
93,100,2
93,101,1
93,135,4
93,245,2
93,265,3
93,293,1
93,323,1
93,355,4
93,358,5
93,361,5
93,416,3
93,429,1
93,436,4
94,125,4
94,233,5
94,266,3
94,274,5
94,420,5
94,424,1
94,432,1
94,475,3
94,481,5
94,482,2
94,488,5
94,490,1
94,491,3
94,497,5
95,176,3
95,326,5
95,344,3
95,374,2
95,421,3
95,432,1
95,439,4
95,448,3
95,449,3
95,450,2
95,467,1
95,479,2
95,492,1
96,126,1
96,155,3
96,228,1
96,264,2
96,272,2
96,327,5
96,401,2
96,431,5
96,439,1
96,443,5
96,446,3
96,460,4
96,486,4
96,498,1
97,223,2
97,308,1
97,352,2
97,410,1
97,415,5
97,416,5
97,447,4
97,462,3
97,463,5
97,468,2
97,472,1
97,474,1
97,488,3
97,495,5
98,121,2
98,147,2
98,178,2
98,251,3
98,283,4
98,319,5
98,329,1
98,342,2
98,399,5
98,455,4
98,480,4
98,485,3
98,499,3
99,110,1
99,152,5
99,213,1
99,214,5
99,217,5
99,225,3
99,252,5
99,254,1
99,271,5
99,340,5
99,386,5
99,388,5
99,423,1
99,426,3
99,430,4
100,192,4
100,243,3
100,246,4
100,263,5
100,280,4
100,318,3
100,327,3
100,332,2
100,356,3
100,366,3
101,245,3
101,276,4
101,293,4
101,321,2
101,323,4
101,332,2
101,358,1
101,361,1
101,416,3
101,429,1
101,433,3
101,436,5
102,112,1
102,205,4
102,286,1
102,364,1
102,368,5
102,420,5
102,438,1
102,475,4
102,481,3
102,482,1
102,488,1
102,491,4
102,497,2
103,199,5
103,232,3
103,252,5
103,282,5
103,312,3
103,320,4
103,360,1
103,365,4
103,404,5
103,434,1
103,445,3
103,469,1
103,476,4
103,496,3
104,109,4
104,156,1
104,158,1
104,167,5
104,181,1
104,184,5
104,218,1
104,224,4
104,281,5
104,465,2
105,169,5
105,222,1
105,312,1
105,320,4
105,328,1
105,360,4
105,365,5
105,373,1
105,389,4
105,394,3
105,396,1
105,403,1
105,445,3
105,469,3
105,496,4
106,134,3
106,197,3
106,249,3
106,267,5
106,275,3
106,292,1
106,300,2
106,310,4
106,314,3
106,334,3
106,391,4
106,437,5
106,444,2
107,142,5
107,182,4
107,195,1
107,265,2
107,276,4
107,290,3
107,293,1
107,321,1
107,358,2
107,416,5
107,429,2
107,436,3
108,181,5
108,269,2
108,284,1
108,287,5
108,303,4
108,333,1
108,343,1
108,345,5
108,347,2
108,367,3
108,375,3
108,382,4
108,390,1
108,404,2
109,129,1
109,156,3
109,158,2
109,167,4
109,184,1
109,456,2
109,465,4
109,478,5
110,234,4
110,246,5
110,287,5
110,303,3
110,333,1
110,343,5
110,347,2
110,367,4
110,375,5
110,390,1
110,413,3
111,118,4
111,121,1
111,128,1
111,136,2
111,137,4
111,144,4
111,161,4
111,166,1
111,220,5
111,239,3
111,285,4
111,313,1
112,116,1
112,163,2
112,173,4
112,183,1
112,201,3
112,208,3
112,212,5
112,277,1
112,309,1
112,335,3
112,428,5
113,202,3
113,223,5
113,232,5
113,240,3
113,247,1
113,261,2
113,304,3
113,332,2
113,350,3
113,370,3
113,409,3
113,418,2
113,427,4
113,435,3
114,227,4
114,237,3
114,251,1
114,278,2
114,312,4
114,346,2
114,377,2
114,379,5
114,384,2
114,397,3
114,407,3
114,422,5
114,424,2
114,452,5
114,453,4
114,466,5
115,232,3
115,236,2
115,279,4
115,306,4
115,336,2
115,348,1
115,352,1
115,376,1
115,400,3
115,402,2
115,405,2
115,406,4
115,419,1
115,431,1
115,482,1
116,162,1
116,168,2
116,173,3
116,191,2
116,196,5
116,208,1
116,277,4
116,302,5
116,309,2
116,335,5
116,420,1
117,253,5
117,274,2
117,288,2
117,294,5
117,311,1
117,331,3
117,341,3
117,346,4
117,354,3
117,369,5
117,387,3
117,425,2
117,428,5
117,440,2
117,457,5
118,128,4
118,129,2
118,136,2
118,137,4
118,161,3
118,220,4
118,239,1
118,285,2
118,337,1
118,422,3
119,130,1
119,131,1
119,149,4
119,177,4
119,249,5
119,259,3
119,275,4
119,278,5
119,292,4
119,310,1
119,314,3
119,391,2
119,444,1
119,491,1
120,229,2
120,241,3
120,268,3
120,348,2
120,392,2
120,394,3
120,410,3
120,415,2
120,428,2
120,447,5
120,462,4
120,463,2
120,468,4
120,472,5
120,474,1
120,495,5
121,146,4
121,151,5
121,322,3
121,342,2
121,372,2
121,399,5
121,455,5
121,471,1
121,480,2
121,485,5
121,499,4
122,127,3
122,146,3
122,157,1
122,175,5
122,185,5
122,215,2
122,218,4
122,224,2
122,231,1
122,255,2
122,266,3
122,298,4
122,302,1
122,473,4
123,125,5
123,171,3
123,222,1
123,432,5
123,438,2
123,464,4
123,475,5
123,481,5
123,482,5
123,484,4
123,488,4
123,490,1
123,491,3
123,497,2
124,125,5
124,180,4
124,214,4
124,216,3
124,248,3
124,252,5
124,271,4
124,289,1
124,340,4
124,382,1
124,386,5
124,388,2
124,401,1
124,423,4
124,426,2
124,430,1
125,286,4
125,368,1
125,420,5
125,432,3
125,435,4
125,470,1
125,475,3
125,481,2
125,482,1
125,488,3
125,490,1
125,491,5
126,138,5
126,193,4
126,230,5
126,254,4
126,313,2
126,317,1
126,335,2
126,338,5
126,351,1
126,392,3
126,395,3
126,412,4
126,448,5
127,151,2
127,185,1
127,211,1
127,231,5
127,235,4
127,255,5
127,266,5
127,298,1
127,302,5
127,376,5
127,393,2
128,130,4
128,136,5
128,137,4
128,144,2
128,161,2
128,220,5
128,239,2
128,285,5
128,469,1
128,471,4
129,140,4
129,300,1
129,307,3
129,357,2
129,377,4
129,397,2
129,407,2
129,417,5
129,422,2
129,452,3
129,453,1
129,456,1
129,466,5
129,478,4
130,131,2
130,134,1
130,149,1
130,177,4
130,267,5
130,278,3
130,292,2
130,300,2
130,314,4
130,375,1
130,391,3
130,444,5
130,471,5
131,160,2
131,197,1
131,249,3
131,265,3
131,278,3
131,292,4
131,300,5
131,310,4
131,318,2
131,391,4
131,425,5
131,444,5
132,141,3
132,162,4
132,187,4
132,236,1
132,279,5
132,306,1
132,336,1
132,348,4
132,376,3
132,400,5
132,402,4
132,405,3
132,406,4
132,419,1
132,441,2
132,470,4
133,135,5
133,189,4
133,193,2
133,200,5
133,230,4
133,313,5
133,317,4
133,351,4
133,362,2
133,378,2
133,383,3
133,395,3
133,412,1
133,435,2
134,147,4
134,149,2
134,160,4
134,177,5
134,197,5
134,236,5
134,267,5
134,292,5
134,310,2
134,314,3
134,397,3
134,444,5
134,494,2
135,159,4
135,182,5
135,206,2
135,245,2
135,265,2
135,276,3
135,293,3
135,321,2
135,323,4
135,361,4
135,416,4
135,429,1
135,436,2
136,137,3
136,144,4
136,149,1
136,161,4
136,220,1
136,239,1
136,285,3
136,374,5
136,500,2
137,144,3
137,161,3
137,220,3
137,239,4
137,285,1
137,414,2
138,193,5
138,200,3
138,221,4
138,230,5
138,254,4
138,260,4
138,338,3
138,341,4
138,383,3
138,392,5
138,395,1
138,411,3
139,166,2
139,176,4
139,190,3
139,237,4
139,292,3
139,344,3
139,349,5
139,382,5
139,421,5
139,448,2
139,449,4
139,450,2
139,458,2
139,462,5
139,479,5
139,492,4
140,227,2
140,231,5
140,281,1
140,324,4
140,342,1
140,357,2
140,370,4
140,379,3
140,397,2
140,452,2
140,453,5
140,456,3
140,470,2
140,478,5
140,499,1
141,236,2
141,279,5
141,282,3
141,306,4
141,336,2
141,348,1
141,349,3
141,376,3
141,400,4
141,402,3
141,405,4
141,406,2
141,419,4
141,449,3
142,143,5
142,182,3
142,195,3
142,259,2
142,293,4
142,295,5
142,321,5
142,323,3
142,358,4
142,361,1
142,416,2
142,421,4
142,429,1
142,436,5
143,171,2
143,179,1
143,209,3
143,261,3
143,275,1
143,304,4
143,324,1
143,350,5
143,370,3
143,409,5
143,418,4
143,427,4
143,435,5
143,442,4
144,161,5
144,220,1
144,221,4
144,239,5
144,285,3
144,381,1
144,472,1
145,164,1
145,194,3
145,224,2
145,226,2
145,257,1
145,326,3
145,349,2
145,356,2
145,376,1
145,421,2
145,449,1
145,450,5
145,467,1
145,479,5
145,492,2
146,151,2
146,181,3
146,185,1
146,211,3
146,215,4
146,218,3
146,235,5
146,266,3
146,298,5
146,347,3
147,148,1
147,149,1
147,267,5
147,278,2
147,292,5
147,300,2
147,314,2
147,389,3
147,391,2
147,444,5
148,150,1
148,219,4
148,238,5
148,246,3
148,364,3
148,369,1
148,381,3
148,385,1
148,425,5
148,440,1
148,457,2
148,458,5
148,459,2
148,464,2
148,500,1
149,197,4
149,215,4
149,249,3
149,267,5
149,275,3
149,277,2
149,284,5
149,314,2
149,391,3
149,444,2
150,210,4
150,238,5
150,299,4
150,330,4
150,339,2
150,355,2
150,382,1
150,408,1
150,414,2
150,429,5
150,440,5
150,457,1
150,459,5
150,500,3
151,182,3
151,211,4
151,218,1
151,231,3
151,235,5
151,255,1
151,266,1
151,298,4
151,302,5
151,489,2
152,205,4
152,286,3
152,300,3
152,368,4
152,377,5
152,432,3
152,438,4
152,481,1
152,482,5
152,484,2
152,488,5
152,490,4
152,491,5
153,212,1
153,217,2
153,377,5
153,384,5
153,395,3
153,422,4
153,424,2
153,432,5
153,452,3
153,453,2
153,456,2
153,466,2
153,470,2
153,478,5
153,499,3
154,210,3
154,249,5
154,359,1
154,364,5
154,369,1
154,408,1
154,414,4
154,440,1
154,451,4
154,457,4
154,458,1
154,459,2
154,463,1
154,464,4
154,500,5
155,290,4
155,291,5
155,295,3
155,296,1
155,297,5
155,315,1
155,336,3
155,349,2
155,401,3
155,431,1
155,439,2
155,446,5
155,460,3
155,486,4
155,498,5
156,158,1
156,184,1
156,207,4
156,224,1
156,458,5
156,465,5
157,211,2
157,215,3
157,216,2
157,218,4
157,231,3
157,235,4
157,255,2
157,266,4
157,298,2
157,302,2
157,306,5
157,423,4
158,167,2
158,183,1
158,184,1
158,224,1
158,445,4
158,454,2
158,465,1
158,474,4
159,178,3
159,290,5
159,319,2
159,342,5
159,399,2
159,437,3
159,455,3
159,471,2
159,480,2
159,485,2
159,499,2
160,164,1
160,177,4
160,229,1
160,249,2
160,267,5
160,278,2
160,292,2
160,300,5
160,349,2
160,391,2
160,444,4
160,490,4
161,170,3
161,220,2
161,239,4
161,285,4
161,448,4
161,499,2
162,163,5
162,173,1
162,183,5
162,191,4
162,196,1
162,201,4
162,208,5
162,277,2
162,309,3
162,335,3
162,390,5
163,173,2
163,183,1
163,191,3
163,196,2
163,201,1
163,277,4
163,309,5
163,335,5
163,391,2
163,414,4
163,492,1
164,176,2
164,190,4
164,198,2
164,264,2
164,270,4
164,309,2
164,356,2
164,357,3
164,382,3
164,448,5
164,450,4
164,467,5
164,479,4
164,492,3
165,170,5
165,239,1
165,258,1
165,273,4
165,274,4
165,288,5
165,294,1
165,331,5
165,337,2
165,341,4
165,346,1
165,351,1
165,354,4
165,387,3
165,425,2
165,428,2
166,190,1
166,198,2
166,257,3
166,335,4
166,344,2
166,356,3
166,374,4
166,382,3
166,393,2
166,421,4
166,448,4
166,449,4
166,467,2
166,492,3
167,184,4
167,224,3
167,273,4
167,465,3
167,469,2
167,478,2
168,180,5
168,214,3
168,217,5
168,225,5
168,248,2
168,252,2
168,271,2
168,289,3
168,340,4
168,386,4
168,388,4
168,410,3
168,423,4
168,426,1
168,430,1
168,445,2
169,199,3
169,262,5
169,282,3
169,353,1
169,360,4
169,363,2
169,403,1
169,404,3
169,434,3
169,445,4
169,461,4
169,469,3
169,476,1
169,496,2
170,240,3
170,253,2
170,258,2
170,288,4
170,294,4
170,309,2
170,311,1
170,331,5
170,337,3
170,341,5
170,346,5
170,354,2
170,425,5
170,428,4
171,207,1
171,247,4
171,304,5
171,370,3
171,385,1
171,399,4
171,409,5
171,418,2
171,427,5
171,435,4
171,442,5
171,452,1
172,178,5
172,188,2
172,197,1
172,290,4
172,319,4
172,322,1
172,329,4
172,350,3
172,372,5
172,403,4
172,455,2
172,471,4
172,480,1
172,485,5
172,499,2
173,183,5
173,196,2
173,201,2
173,208,3
173,301,3
173,309,2
173,335,3
173,414,4
173,419,4
174,234,1
174,269,4
174,279,3
174,287,4
174,301,2
174,303,5
174,333,3
174,343,3
174,345,2
174,347,2
174,367,4
174,386,5
174,390,4
174,413,3
175,295,4
175,296,2
175,297,2
175,299,5
175,380,5
175,401,3
175,431,1
175,439,5
175,443,5
175,446,3
175,460,4
175,474,5
175,486,4
175,498,1
176,190,1
176,285,4
176,326,2
176,356,3
176,382,4
176,396,2
176,417,3
176,421,1
176,448,4
176,449,2
176,450,2
176,467,2
176,473,2
176,492,4
177,197,5
177,216,3
177,249,4
177,267,3
177,278,1
177,300,3
177,310,3
177,314,3
177,419,1
177,444,5
177,484,4
178,290,5
178,319,2
178,342,1
178,372,1
178,406,3
178,422,1
178,471,2
178,480,5
178,485,3
178,491,2
178,499,2
179,207,4
179,223,1
179,240,1
179,242,1
179,247,2
179,261,3
179,313,3
179,317,1
179,347,5
179,409,4
179,418,5
179,427,3
179,435,4
179,459,2
180,213,2
180,216,2
180,217,2
180,248,5
180,289,2
180,303,5
